,url_cleaned,topic_percentage,topic
432,"['sant', 'journaldesfemm', 'maux', 'quotidien', 'maladi', 'thyroid', 'symptom', 'traitement', 'bilan', 'thyroidien']",0.5137755274772644,santé/symptomes
433,"['lefigaro', 'politiqu', 'artfig', 'benalla', 'gendarm', 'mitterrand', 'barbouz', 'dossier', 'noir', 'elyse']",0.7909682989120483,cuisine
434,"['leconjugueur', 'lefigaro']",0.8807511329650879,météo
435,"['cadremploi', 'emploi', 'recruteur']",0.5156920552253723,santé/symptomes
436,"['madam', 'lefigaro', 'celebrit', 'valeri', 'trierweil', 'nouveau', 'compagnon', 'romain', 'magellan', 'ancien', 'rugbyman']",0.9165160059928894,météo
437,"['droit', 'financ', 'commentcamarch', 'download', 'model', 'lettr']",0.8328782916069031,santé/symptomes
438,"['droit', 'financ', 'commentcamarch', 'download', 'telecharg', 'act', 'caution', 'solidair', 'model']",0.7908925414085388,gossip
439,"['lefigaro', 'actualit', 'franc', 'artfig', 'quatr', 'mort', 'apr', 'crue', 'dan', 'canyon', 'cors']",0.5824361443519592,cuisine
440,"['sant', 'journaldesfemm', 'rhumatologi', 'soigner', 'dechirur', 'musculair', 'repo', 'princip', 'traitement']",0.7221313118934631,emploi/finance
441,"['sant', 'medecin', 'journaldesfemm', 'forum', 'affich', 'pensez', 'vou', 'patch', 'perdr', 'poid']",0.7198525667190552,météo
442,"['marin', 'meteoconsult', 'meteo', 'marin', 'meteo', 'abord', 'port', 'manch', 'previs', 'meteo', 'dinard']",0.729942262172699,emploi/finance
443,"['lefigaro', 'cinema', 'artfig', 'plaint', 'viol', 'contr', 'luc', 'besson', 'enquet']",0.5311816930770874,emploi/finance
444,"['madam', 'lefigaro', 'bien', 'etr', 'faut', 'dormir', 'san', 'culott', 'risqu', 'mycos', 'infect', 'urinair', 'cystit']",0.8598856329917908,santé/symptomes
445,"['sant', 'medecin', 'journaldesfemm', 'forum', 'affich', 'demangeaison', 'brulur', 'vaginal']",0.7208331227302551,santé/symptomes
446,"['commentcamarch', 'cle', 'comparatif', 'forfait', 'san', 'abonn']",0.49718722701072693,santé/symptomes
447,"['jeux', 'gratuit', 'jeu', 'gratuit', 'jewel', 'quest']",0.9165147542953491,météo
448,"['jeux', 'gratuit', 'jeux', 'reflexion']",0.7207501530647278,santé/symptomes
449,"['jeux', 'gratuit', 'jeux', 'defens']",0.8321409821510315,Trintignan (acteur)
450,"['madam', 'lefigaro', 'bien', 'etr', 'allon', 'nou', 'boir', 'chaqu', 'matin', 'shot', 'vinaigr', 'cidr']",0.8319873809814453,santé/symptomes
451,"['commentcamarch', 'comment', 'utilis', 'wetransf']",0.721498966217041,cuisine
452,"['lefigaro', 'scienc']",0.8330816626548767,cuisine
453,"['lefigaro', 'conjonctur', 'artfig', 'suppress', 'tax', 'habit', 'pourrait', 'fair', 'augment', 'loyer']",0.7913012504577637,cuisine
454,"['lefigaro', 'societ', 'artfig', 'cass', 'recyclag', 'revent', 'second', 'vie', 'autolib', 'velib']",0.7912943363189697,cuisine
455,"['lefigaro', 'vox', 'societ', 'artfig', 'luc', 'ferri', 'coup', 'mond', 'affair', 'benalla', 'futilit']",0.7908437848091125,gossip
456,"['boutiqu', 'lefigaro']",0.7209281921386719,emploi/finance
457,"['droit', 'financ', 'commentcamarch', 'model', 'lettr', 'licenci']",0.5831717252731323,santé/symptomes
458,"['linternaut', 'dictionnair', 'definit', 'philanthrop']",0.7885256409645081,gossip
459,"['commentcamarch', 'download', 'telecharg', 'malwarebyt', 'anti', 'malwar']",0.7900258898735046,gossip
460,"['lefigaro', 'politiqu', 'artfig', 'affair', 'benalla', 'mainten', 'passer']",0.6994038820266724,gossip
461,"['sant', 'medecin', 'journaldesfemm', 'medecin', 'conventionn', 'secteur', 'secteur', 'definit']",0.1666666716337204,Trintignan (acteur)
462,"['droit', 'financ', 'commentcamarch', 'quotient', 'famili', 'plafonn']",0.8608022928237915,emploi/finance
463,"['madam', 'lefigaro', 'prenom', 'guid', 'prenom', 'masculin', 'originaux']",0.7203524708747864,Trintignan (acteur)
464,"['cuisin', 'journaldesfemm', 'recett', 'ratatouil']",0.7911736965179443,cuisine
465,"['lefigaro', 'vox', 'societ', 'artfig', 'harcel', 'rue', 'polici', 'savent', 'tre', 'bien', 'cett', 'loi', 'purement', 'inapplic']",0.4717017114162445,gossip
466,"['sant', 'medecin', 'journaldesfemm', 'rhume', 'hanch', 'symptom', 'traitement']",0.8327081799507141,Trintignan (acteur)
467,"['marin', 'meteoconsult', 'servic', 'meteo', 'abonn', 'previs', 'meteo', 'marin', 'detaille']",0.7911030054092407,emploi/finance
468,"['marin', 'meteoconsult', 'meteo', 'marin', 'meteo', 'abord', 'port', 'ocean', 'atlantiqu', 'previs', 'meteo', 'rochel']",0.7204551696777344,gossip
469,"['sant', 'medecin', 'journaldesfemm', 'polyarthrit', 'rhumatoid', 'caus', 'symptom', 'traitement']",0.7210800647735596,météo
470,"['droit', 'financ', 'commentcamarch', 'prevenir', 'voisin', 'fete', 'model', 'lettr']",0.5805354118347168,cuisine
471,"['viadeo', 'job', 'detailscandidatur']",0.8326301574707031,santé/symptomes
472,"['viadeo', 'contact', 'suggest']",0.8807036876678467,météo
473,"['tvmag', 'lefigaro', 'programm', 'plu', 'bell', 'vie', 'laurent', 'kerusor', 'touch', 'ccbdb']",0.9165152311325073,météo
474,"['bricolag', 'linternaut', 'forum', 'affich', 'machin', 'laver', 'veut', 'pa', 'demarr']",0.860572099685669,santé/symptomes
475,"['bricolag', 'linternaut', 'forum', 'affich', 'tambour', 'machin', 'laver', 'tourn', 'plu', 'fair']",0.8607931733131409,emploi/finance
476,"['lefigaro', 'actualit']",0.582495927810669,gossip
477,"['leconjugueur', 'lefigaro', 'conjugaison', 'verb', 'atterrir']",0.5825070142745972,gossip
478,"['cadremploi', 'editori', 'conseil', 'salair', 'articl', 'comment', 'repondr', 'question', 'vo', 'pretent', 'salarial']",0.8598959445953369,météo
479,"['droit', 'financ', 'commentcamarch', 'model', 'lettr', 'locat', 'loyer', 'impay']",0.6086850166320801,cuisine
480,"['droit', 'financ', 'commentcamarch', 'model', 'lettr', 'reconnaiss', 'dett']",0.46444985270500183,santé/symptomes
481,"['cuisin', 'journaldesfemm', 'recett', 'tiramisu', 'frambois']",0.5810656547546387,santé/symptomes
482,"['cuisin', 'journaldesfemm', 'recett', 'tiramisu', 'frambois', 'speculoo']",0.7915166616439819,cuisine
483,"['sant', 'lefigaro', 'articl', 'sept', 'chose', 'savoir', 'scleros', 'plaqu']",0.5202536582946777,santé/symptomes
484,"['madam', 'lefigaro', 'cuisin', 'comment', 'cuir', 'haricot', 'vert', 'convenabl']",0.8807167410850525,emploi/finance
485,"['madam', 'lefigaro', 'beaut', 'voyag', 'vaniti', 'beaut', 'parfait', 'emmen', 'week', 'end', 'peu', 'plu']",0.8608022928237915,emploi/finance
486,"['journaldunet', 'patrimoin', 'guid', 'financ', 'personnel', 'rembours', 'impot', 'quand', 'comment', 'benefici']",0.7210955023765564,météo
487,"['jeux', 'gratuit', 'jeu', 'mahjong', 'connect']",0.721063494682312,météo
488,"['journaldunet', 'manag', 'guid', 'manag', 'lettr', 'procur']",0.790250301361084,santé/symptomes
489,"['lefigaro', 'intern', 'artfig', 'israel', 'retour', 'an', 'histoir']",0.7885954976081848,gossip
490,"['lefigaro', 'intern', 'artfig', 'israel', 'parlement', 'adopt', 'loi', 'definiss', 'pai', 'comm', 'etat', 'nation', 'peupl', 'juif']",0.8593210577964783,santé/symptomes
491,"['droit', 'financ', 'commentcamarch', 'model', 'lettr', 'demand', 'prolong', 'cong', 'parent']",0.8949585556983948,santé/symptomes
492,"['sant', 'medecin', 'journaldesfemm', 'femm', 'fontain', 'explic']",0.7913249135017395,cuisine
493,"['keljob', 'inform', 'legal', 'cgu']",0.7231176495552063,emploi/finance
494,"['cadremploi', 'editori', 'intern', 'sommair', 'articl', 'anglai']",0.7906439900398254,Trintignan (acteur)
495,"['madam', 'lefigaro', 'celebrit', 'jessica', 'alba', 'brad', 'pitt', 'kati', 'holm', 'semain', 'peopl']",0.8601793646812439,gossip
496,"['madam', 'lefigaro', 'style', 'plu', 'beaux', 'maillot', 'bain', 'cinema']",0.8807104229927063,emploi/finance
497,"['lefigaro', 'politiqu', 'scan', 'artfig', 'marlen', 'schiappa', 'denonc', 'act', 'sexist', 'ugo', 'bernalici', 'lfi', 'assemble']",0.7903841733932495,gossip
498,"['jeux', 'gratuit', 'jeux', 'precis']",0.5824704170227051,santé/symptomes
499,"['jeux', 'gratuit', 'jeu', 'han', 'franz', 'bubbl']",0.8318923711776733,emploi/finance
500,"['sant', 'medecin', 'journaldesfemm', 'occlus', 'intestinal', 'caus', 'symptom', 'traitement']",0.831687331199646,Trintignan (acteur)
501,"['commentcamarch', 'forum', 'affich', 'comment', 'fair', 'rembours', 'ticket', 'recharg', 'transcash']",0.7897831797599792,santé/symptomes
502,"['droit', 'financ', 'commentcamarch', 'voitur', 'occas', 'achat', 'chez', 'professionnel']",0.7911370396614075,gossip
503,"['droit', 'financ', 'commentcamarch', 'impot', 'barem', 'calcul', 'tranch']",0.7913076877593994,cuisine
504,"['commentcamarch', 'forum', 'affich', 'annul', 'reserv', 'book']",0.791317343711853,cuisine
505,"['journaldunet', 'ebusi', 'publicit', 'comment', 'criteo', 'rate', 'coch', 'diversif']",0.8605939149856567,santé/symptomes
506,"['lefigaro', 'langu', 'francais', 'actu', 'mot', 'artfig', 'fait', 'grave', 'genr', 'mai', 'viennent', 'tic', 'langag']",0.8604586720466614,cuisine
507,"['lachainemeteo', 'meteo', 'franc', 'vill', 'previs', 'meteo', 'perpignan', 'aujourdhui']",0.688953161239624,emploi/finance
508,"['droit', 'financ', 'commentcamarch', 'achat', 'tabac', 'espagn', 'douan', 'quantit', 'maximal']",0.45394808053970337,emploi/finance
509,"['lefigaro', 'conso', 'artfig', 'pourquoi', 'compteur', 'linki', 'allum', 'votr', 'lamp', 'chevet', 'eteint', 'votr', 'tele']",0.7909865975379944,cuisine
510,"['viadeo', 'miseenrel', 'demandesemis', 'index', 'jsp']",0.7207038998603821,santé/symptomes
511,"['viadeo', 'miseenrel', 'demandesemis']",0.8603479266166687,gossip
512,"['viadeo', 'network']",0.8956703543663025,météo
513,"['sant', 'medecin', 'journaldesfemm', 'maladi', 'charcot', 'symptom', 'traitement']",0.7910856008529663,emploi/finance
514,"['commentcamarch', 'download']",0.7902865409851074,Trintignan (acteur)
515,"['commentcamarch', 'download', 'telecharg', 'googl', 'earth']",0.5824753046035767,gossip
516,"['droit', 'financ', 'commentcamarch', 'download', 'telecharg', 'certificat', 'cession', 'vehicul', 'cerfa']",0.5824955701828003,gossip
517,"['droit', 'financ', 'commentcamarch', 'attest', 'heberg', 'model', 'lettr']",0.5824574828147888,gossip
518,"['droit', 'financ', 'commentcamarch', 'download', 'telecharg', 'attest', 'heberg']",0.8606440424919128,santé/symptomes
519,"['meteoconsult', 'meteo', 'montagn', 'previs', 'meteo', 'montagn']",0.7215214967727661,cuisine
520,"['jeux', 'gratuit', 'jeu', 'mahjong', 'cook']",0.7911816239356995,cuisine
521,"['jeux', 'gratuit', 'jeu', 'bubbl', 'shooter']",0.5683026909828186,cuisine
522,"['lefigaro', 'conso', 'artfig', 'pain', 'brioch', 'anti', 'vieilliss', 'rembours', 'securit', 'social']",0.8806716799736023,emploi/finance
523,"['lefigaro', 'flash', 'actu', 'filwww', 'fake', 'new', 'patron', 'new', 'york', 'time', 'met', 'trump', 'gard']",0.5310111045837402,emploi/finance
524,"['sant', 'medecin', 'journaldesfemm', 'forum', 'affich', 'comment', 'arret', 'regl', 'momentan']",0.8330971598625183,météo
525,"['sant', 'medecin', 'journaldesfemm', 'forum', 'affich', 'comment', 'stopper', 'regl']",0.7913098335266113,cuisine
526,"['linternaut', 'actualit', 'depech']",0.7913287878036499,cuisine
527,"['droit', 'financ', 'commentcamarch', 'travail', 'chaleur', 'dit', 'loi']",0.7208327651023865,Trintignan (acteur)
528,"['linternaut', 'argent', 'guid', 'vo', 'financ', 'assistant', 'maternel', 'mettr', 'fin', 'contrat']",0.8804044127464294,cuisine
529,"['lefigaro', 'conjonctur', 'artfig', 'croissanc', 'gouvern', 'abandonn', 'objectif']",0.46778565645217896,santé/symptomes
530,"['lachainemeteo', 'meteo', 'franc', 'vill', 'previs', 'meteo', 'grenobl', 'aujourdhui']",0.4676876664161682,santé/symptomes
531,"['lachainemeteo', 'meteo', 'mond', 'pai', 'previs', 'meteo', 'portug', 'aujourdhui']",0.7196131348609924,santé/symptomes
532,"['droit', 'financ', 'commentcamarch', 'medail', 'travail', 'condit', 'formalit']",0.45476168394088745,emploi/finance
533,"['lachainemeteo', 'video', 'meteo', 'video', 'meteo', 'franc', 'bulletin', 'franc']",0.8597187995910645,Trintignan (acteur)
534,"['lefigaro', 'cultur']",0.7212826013565063,gossip
535,"['droit', 'financ', 'commentcamarch', 'prime', 'activit', 'calcul', 'montant', 'condit']",0.8956655859947205,météo
536,"['premium', 'lefigaro', 'economi']",0.7147073745727539,météo
537,"['keljob', 'emploi', 'manutentionnair']",0.8595418334007263,emploi/finance
538,"['lefigaro', 'politiqu', 'scan', 'artfig', 'macron', 'benalla', 'sui', 'fier', 'avoir', 'embauch', 'elyse']",0.8953946828842163,météo
539,"['journaldunet', 'manag', 'guid', 'manag', 'messag', 'absenc', 'bureau', 'exempl', 'mail', 'francai', 'anglai']",0.1666666716337204,Trintignan (acteur)
540,"['meteoconsult', 'meteo', 'franc', 'apercu', 'vill', 'previs', 'meteo', 'pari']",0.8807132244110107,emploi/finance
541,"['meteoconsult', 'meteo', 'franc', 'vill', 'previs', 'meteo', 'pari']",0.581787109375,emploi/finance
542,"['droit', 'financ', 'commentcamarch', 'attest', 'honneur', 'model', 'lettr']",0.4095631539821625,emploi/finance
543,"['droit', 'financ', 'commentcamarch', 'dsi', 'date', 'limit', 'envoi']",0.8802570104598999,gossip
544,"['droit', 'financ', 'commentcamarch', 'indic', 'cout', 'construct', 'icc']",0.8950648903846741,santé/symptomes
545,"['cuisin', 'journaldesfemm', 'recett', 'verrin', 'fraicheur', 'avocat', 'saumon', 'fume']",0.8956503868103027,météo
546,"['cuisin', 'journaldesfemm', 'recett', 'tart', 'saumon']",0.8956581950187683,météo
547,"['commentcamarch', 'download', 'system']",0.880671501159668,emploi/finance
548,"['droit', 'financ', 'commentcamarch', 'redev', 'audiovisuel', 'montant']",0.5877833962440491,emploi/finance
549,"['cuisin', 'journaldesfemm', 'recett', 'moelleux', 'pomm', 'mami']",0.7910900712013245,emploi/finance
550,"['droit', 'financ', 'commentcamarch', 'content', 'syndic', 'copropriet', 'role', 'mission', 'responsabilit']",0.721062183380127,météo
551,"['cadremploi', 'editori', 'conseil', 'conseil', 'carrier', 'articl', 'cong', 'pay', 'altern', 'comment', 'march']",0.5084813833236694,météo
552,"['commentcamarch', 'forum', 'affich', 'sujet', 'group', 'site', 'wannonc', 'repond', 'plu']",0.7215345501899719,cuisine
553,"['lefigaro', 'flash', 'eco', 'filwww', 'entrepris', 'pourraient', 'payer', 'indemnit', 'maladi']",0.8329830765724182,emploi/finance
554,"['viadeo', 'ziiwxtlyq']",0.7904767394065857,cuisine
555,"['lefigaro', 'langu', 'francais']",0.832984209060669,emploi/finance
556,"['linternaut', 'dictionnair', 'definit', 'pragmatiqu']",0.8806734085083008,emploi/finance
557,"['lefigaro', 'langu', 'francais', 'actu', 'mot', 'artfig', 'vient', 'mot', 'tchuss']",0.5519260168075562,cuisine
558,"['lefigaro', 'flash', 'actu', 'filwww', 'trump', 'demand', 'ministr', 'justic', 'stopper', 'enquet', 'russ']",0.8317069411277771,Trintignan (acteur)
559,"['leconjugueur', 'lefigaro', 'conjugaison', 'verb', 'transmettr']",0.5824459195137024,gossip
560,"['actu', 'lachainemeteo', 'actualit', 'meteo', 'tout', 'actualit', 'meteo']",0.7216155529022217,gossip
561,"['lefigaro', 'politiqu', 'artfig', 'loi', 'immigr', 'vote', 'definitiv', 'issu', 'parcour', 'accident']",0.720340371131897,Trintignan (acteur)
562,"['linternaut', 'voyag', 'pratiqu', 'chequ', 'vacanc', 'ancv', 'comment', 'utilis', 'accept']",0.8803607821464539,gossip
563,"['cuisin', 'journaldesfemm', 'recett', 'souri', 'agneau', 'confit']",0.5506493449211121,cuisine
564,"['droit', 'financ', 'commentcamarch', 'pension', 'revers', 'fonctionnair', 'combien']",0.7915166020393372,cuisine
565,"['commentcamarch', 'erreur', 'quoi']",0.8801542520523071,météo
566,"['ticketac', 'spectacl', 'list']",0.7907235026359558,gossip
567,"['linternaut', 'cinema', 'film', 'affich']",0.7905643582344055,cuisine
568,"['horair', 'lefigaro']",0.7210550308227539,météo
569,"['droit', 'financ', 'commentcamarch', 'recu', 'associ', 'model', 'attest']",0.7910889387130737,emploi/finance
570,"['droit', 'financ', 'commentcamarch', 'download', 'telecharg', 'cerfa', 'recu', 'associ']",0.5813928246498108,cuisine
571,"['lachainemeteo', 'meteo', 'franc', 'vill', 'previs', 'meteo', 'besancon', 'aujourdhui']",0.5819560885429382,emploi/finance
572,"['tvmag', 'lefigaro', 'programm', 'laurent', 'ruquier', 'partag', 'pa', 'ide', 'charl', 'consigni', 'edac']",0.7905728816986084,cuisine
573,"['cuisin', 'journaldesfemm', 'recett', 'tart', 'citron', 'meringue', 'facon', 'pierr', 'herm']",0.1666666716337204,Trintignan (acteur)
574,"['cuisin', 'journaldesfemm', 'recett', 'meringu', 'inrat']",0.86074298620224,emploi/finance
575,"['lachainemeteo', 'meteo', 'franc', 'vill', 'previs', 'meteo', 'nice', 'aujourdhui']",0.5681276321411133,cuisine
576,"['madam', 'lefigaro', 'societ', 'juli', 'gayet', 'francoi', 'holland', 'coupl', 'scoop', 'closer', 'vie', 'apr', 'elyse']",0.8956702351570129,météo
577,"['sport', 'lefigaro', 'footbal', 'transfert', 'actualit', 'direct', 'foot', 'mercato', 'rumeur', 'transfert', 'mardi', 'juillet']",0.8328066468238831,météo
578,"['sport', 'lefigaro', 'footbal', 'transfert', 'tableau', 'mercato']",0.508403480052948,météo
579,"['commentcamarch', 'forum', 'affich', 'dresslili', 'site', 'sure']",0.7210944890975952,météo
580,"['sant', 'medecin', 'journaldesfemm', 'sigmoidit', 'symptom', 'traitement']",0.8956703543663025,météo
581,"['cuisin', 'journaldesfemm', 'recett', 'osso', 'bucco']",0.8319547176361084,gossip
582,"['sant', 'medecin', 'journaldesfemm', 'contus', 'definit']",0.7904207110404968,météo
583,"['auto', 'linternaut', 'forum', 'affich', 'fair', 'problem', 'antidemarrag']",0.7212492823600769,météo
584,"['journaldunet', 'manag', 'guid', 'manag', 'demand', 'stage', 'model', 'lettr', 'motiv']",0.7909868955612183,cuisine
585,"['journaldunet', 'manag', 'guid', 'manag', 'lettr', 'motiv', 'assist', 'administratif']",0.8326466679573059,santé/symptomes
586,"['sant', 'medecin', 'journaldesfemm', 'maladi', 'parkinson', 'caus', 'symptom', 'traitement']",0.7210683822631836,météo
587,"['cadremploi', 'emploi', 'pourquoi', 'inscript']",0.7909162640571594,Trintignan (acteur)
588,"['lefigaro', 'actualit', 'franc', 'artfig', 'sauciss', 'maitress', 'faibless', 'mi', 'fin', 'caval', 'fugitif']",0.8597436547279358,cuisine
589,"['sport', 'lefigaro', 'footbal', 'transfert']",0.9069253206253052,emploi/finance
590,"['commentcamarch', 'forum', 'affich', 'deja', 'command', 'chez', 'floridai']",0.8801479339599609,emploi/finance
591,"['madam', 'lefigaro', 'celebrit', 'apr', 'stormi', 'daniel', 'karen', 'mcdougal', 'playmat', 'mannequin', 'lautr', 'maitress', 'presume', 'presid', 'donald', 'trump']",0.8805726766586304,santé/symptomes
592,"['meteoconsult', 'meteo', 'espagn', 'vill', 'previs', 'meteo', 'rose', 'rosa']",0.7914418578147888,emploi/finance
593,"['madam', 'lefigaro', 'bien', 'etr', 'regim', 'montignac', 'maigrir', 'rapid', 'vaut', 'method']",0.8315132260322571,santé/symptomes
594,"['commentcamarch', 'window', 'trouver', 'panneau', 'configur']",0.721281886100769,météo
595,"['commentcamarch', 'comment', 'acced']",0.5487322211265564,cuisine
596,"['info', 'sant', 'lefigaro', 'articl', 'deux', 'cancer', 'cinq', 'evit']",0.8315194249153137,météo
597,"['commentcamarch', 'download', 'lecteur', 'video']",0.8609217405319214,météo
598,"['commentcamarch', 'download', 'telecharg', 'cacaoweb']",0.7908402681350708,gossip
599,"['linternaut', 'cart', 'cgi', 'cartepostal', 'ecart', 'coord']",0.7911461591720581,cuisine
600,"['linternaut', 'cart']",0.7209467887878418,emploi/finance
601,"['linternaut', 'cart', 'envoi', 'anniversair', 'countri', 'shtml']",0.7904493808746338,gossip
602,"['copainsdav', 'linternaut', 'forgot', 'password']",0.7910788655281067,cuisine
603,"['copainsdav', 'linternaut']",0.7911865711212158,cuisine
604,"['copainsdav', 'linternaut', 'inbox']",0.7213622331619263,cuisine
605,"['lefigaro', 'musiqu', 'artfig', 'vai', 'attrap', 'fair', 'sale', 'violent', 'clash', 'entr', 'booba', 'maitr', 'gim']",0.7213636040687561,cuisine
606,"['sant', 'journaldesfemm', 'psychologi', 'horoscop', 'zodiaqu', 'verseau', 'jour']",0.8322182297706604,santé/symptomes
607,"['sant', 'journaldesfemm', 'psychologi', 'horoscop', 'chinoi', 'serpent', 'jour']",0.721504807472229,cuisine
608,"['jeux', 'gratuit', 'jeu', 'candi', 'bubbl']",0.721505880355835,cuisine
609,"['sant', 'medecin', 'journaldesfemm', 'cancer', 'estomac', 'symptom', 'caus', 'traitement']",0.7215000987052917,cuisine
610,"['droit', 'financ', 'commentcamarch', 'forum', 'affich', 'tax', 'achat', 'vehicul', 'allemagn']",0.5025302171707153,santé/symptomes
611,"['cuisin', 'journaldesfemm', 'recett', 'tiramisu']",0.860748827457428,gossip
612,"['commentcamarch', 'forum', 'affich', 'trouver', 'adress', 'postal', 'nom']",0.6895179748535156,Trintignan (acteur)
613,"['jeux', 'gratuit', 'jeu', 'brick', 'shooter']",0.7913287281990051,cuisine
614,"['jeux', 'gratuit', 'jeu', 'precis', 'bounc', 'ball']",0.4992592930793762,santé/symptomes
615,"['premium', 'lefigaro', 'actualit']",0.8602529764175415,emploi/finance
616,"['droit', 'financ', 'commentcamarch', 'search']",0.7210960388183594,météo
617,"['droit', 'financ', 'commentcamarch', 'download', 'telecharg', 'cerfa', 'formulair', 'lign']",0.8328210711479187,cuisine
618,"['linternaut', 'actualit', 'guid', 'vie', 'quotidienn', 'text', 'anniversair', 'an', 'model', 'text', 'souhait', 'an', 'proch']",0.7913289666175842,cuisine
619,"['lefigaro', 'musiqu', 'artfig', 'black', 'chanteur', 'wonder', 'life', 'mort']",0.7913073301315308,cuisine
620,"['cuisin', 'journaldesfemm', 'recett', 'cake', 'chorizo']",0.7204385995864868,Trintignan (acteur)
621,"['linternaut', 'natur', 'animaux', 'magazin', 'objet', 'sait', 'jamai', 'jeter', 'polystyren', 'emballag']",0.7910743355751038,emploi/finance
622,"['sport', 'lefigaro', 'scan', 'sport', 'artfig', 'incroy', 'transform', 'roland', 'garro']",0.5684131383895874,cuisine
623,"['sant', 'medecin', 'journaldesfemm', 'content', 'masturb', 'feminin', 'masculin', 'frequenc']",0.6645765900611877,santé/symptomes
624,"['sant', 'medecin', 'journaldesfemm', 'forum', 'affich', 'danger', 'masturb', 'chez', 'homm']",0.720485270023346,santé/symptomes
625,"['sant', 'medecin', 'journaldesfemm', 'forum', 'affich', 'verru', 'plantair', 'truc', 'grand', 'mere']",0.7210955619812012,météo
626,"['video', 'lefigaro', 'figaro', 'video', 'presentatric', 'stopp', 'manier', 'spectaculair', 'cheval', 'lanc', 'plein', 'galop']",0.7197575569152832,Trintignan (acteur)
627,"['commentcamarch', 'forum', 'affich', 'recevoir', 'satellit']",0.5951200127601624,santé/symptomes
628,"['droit', 'financ', 'commentcamarch', 'attest', 'paiement', 'loyer', 'model', 'exempl']",0.6238692402839661,Trintignan (acteur)
629,"['madam', 'lefigaro', 'bien', 'etr', 'comment', 'mincir', 'muscler', 'san', 'prendr', 'trop', 'muscl']",0.8600558638572693,santé/symptomes
630,"['lefigaro', 'actualit', 'franc', 'dossier', 'affair', 'benalla', 'macron', 'gard', 'corp', 'video', 'manifest']",0.8320024013519287,santé/symptomes
631,"['lefigaro', 'politiqu', 'scan', 'citat', 'artfig', 'affair', 'benalla', 'face', 'opposit', 'philipp', 'denonc', 'volont', 'atteindr', 'macron']",0.7909267544746399,cuisine
632,"['viadeo', 'job', 'center']",0.7909746766090393,cuisine
633,"['lefigaro', 'politiqu', 'artfig', 'twitter', 'internaut', 'amus', 'affair', 'benalla', 'font', 'bien']",0.8806807398796082,emploi/finance
634,"['droit', 'financ', 'commentcamarch', 'lettr', 'preavi', 'logement']",0.6590939164161682,gossip
635,"['droit', 'financ', 'commentcamarch', 'preavi', 'locat', 'resili', 'bail']",0.8802844285964966,météo
636,"['droit', 'financ', 'commentcamarch', 'locat', 'model', 'lettr']",0.8951987028121948,gossip
637,"['droit', 'financ', 'commentcamarch', 'download', 'telecharg', 'zone', 'tendu', 'list', 'vill', 'zone', 'tendu']",0.5824849009513855,gossip
638,"['jeux', 'gratuit', 'jeu', 'mahjong', 'pokemon']",0.7247477173805237,gossip
639,"['leconjugueur', 'lefigaro', 'conjugaison', 'verb', 'fournir']",0.860518217086792,emploi/finance
640,"['lefigaro', 'langu', 'francais', 'express', 'francais', 'artfig', 'dix', 'formul', 'evit', 'dan', 'mail']",0.8605369925498962,emploi/finance
641,"['droit', 'financ', 'commentcamarch', 'surfac', 'habit', 'definit', 'calcul']",0.8807141780853271,emploi/finance
642,"['cadremploi', 'editori', 'conseil', 'droit', 'travail', 'articl', 'preavi', 'depart', 'lor', 'dune', 'demiss']",0.7413285970687866,emploi/finance
643,"['droit', 'financ', 'commentcamarch', 'model', 'lettr', 'promess', 'vent', 'retract']",0.7913204431533813,cuisine
644,"['keljob', 'articl', 'exempl', 'mail', 'envoy', 'apr', 'entretien', 'embauch']",0.7915165424346924,cuisine
645,"['droit', 'financ', 'commentcamarch', 'paje', 'montant']",0.8795726895332336,gossip
646,"['sant', 'journaldesfemm', 'calori', 'classement', 'aliment', 'potassium']",0.8599396347999573,emploi/finance
647,"['journaldesfemm', 'peopl', 'magazin', 'cantat', 'trintign', 'mari', 'trintign']",0.8948638439178467,emploi/finance
648,"['journaldesfemm', 'peopl', 'magazin', 'cantat', 'trintign', 'parent', 'bertrand', 'cantat']",0.8607911467552185,emploi/finance
649,"['journaldesfemm', 'peopl', 'magazin', 'cantat', 'trintign', 'hotel', 'domina', 'plaza']",0.8954601883888245,santé/symptomes
650,"['journaldesfemm', 'peopl', 'magazin', 'cantat', 'trintign', 'krisztina', 'radi']",0.83298259973526,emploi/finance
651,"['journaldesfemm', 'peopl', 'magazin', 'cantat', 'trintign', 'prison', 'muret']",0.41938841342926025,cuisine
652,"['journaldesfemm', 'maman']",0.8806206583976746,Trintignan (acteur)
653,"['journaldesfemm', 'peopl', 'magazin', 'cantat', 'trintign', 'chambr', 'hotel', 'domina', 'plaza']",0.8806236386299133,Trintignan (acteur)
654,"['journaldesfemm', 'peopl', 'magazin', 'cantat', 'trintign', 'bertrand', 'cantat']",0.83270663022995,Trintignan (acteur)
655,"['journaldesfemm', 'peopl', 'magazin', 'cantat', 'trintign', 'tomb', 'mari', 'trintign']",0.8327032327651978,Trintignan (acteur)
656,"['journaldesfemm', 'peopl', 'magazin', 'cantat', 'trintign', 'cliniqu', 'hartmann']",0.8327035307884216,Trintignan (acteur)
657,"['journaldesfemm', 'peopl', 'magazin', 'cantat', 'trintign', 'parent', 'mari', 'trintign']",0.1666666716337204,Trintignan (acteur)
